City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
291,Marawi,PH,2023-02-02 21:45:43,7.9986,124.2928,18.39,93,100,0.51
292,Saint Anthony,US,2023-02-02 21:45:44,45.0205,-93.218,-13.03,46,0,9.77
293,Victoria,HK,2023-02-02 21:40:51,22.2855,114.1577,18.3,84,77,5.81
294,Bilibino,RU,2023-02-02 21:45:44,68.0546,166.4372,-18.7,96,100,1.49
295,Namatanai,PG,2023-02-02 21:45:45,-3.6667,152.4333,28.15,74,90,1.59
296,Hasaki,JP,2023-02-02 21:45:45,35.7333,140.8333,2.9,73,100,6.77
297,Gilgit,PK,2023-02-02 21:45:45,35.9221,74.3087,1.03,74,84,0.85
298,Kavaratti,IN,2023-02-02 21:45:46,10.5669,72.642,26.35,79,86,2.83
299,Pueblo Nuevo,MX,2023-02-02 21:45:46,23.3833,-105.3833,19.57,28,66,2.98
300,Quelimane,MZ,2023-02-02 21:45:47,-17.8786,36.8883,26.97,83,40,3.13
301,Kirkwall,GB,2023-02-02 21:45:47,58.9848,-2.9587,9.03,87,75,15.43
302,Sao Joao Da Barra,BR,2023-02-02 21:45:47,-21.6403,-41.0511,28.05,88,98,6.91
303,Alamosa,US,2023-02-02 21:45:48,37.4695,-105.87,5.99,24,0,0.14
304,Arman,RU,2023-02-02 21:45:48,59.7,150.1667,-19.68,90,72,3.59
305,El Alto,PE,2023-02-02 21:45:49,-4.2714,-81.2147,28.81,71,81,6.5
306,Iralaya,HN,2023-02-02 21:45:49,15.0,-83.2333,26.37,71,7,4.03
307,Jalu,LY,2023-02-02 21:45:49,29.0331,21.5482,11.65,49,67,0.79
308,Huallanca,PE,2023-02-02 21:45:50,-9.8993,-76.9417,11.93,77,99,1.61
309,Tura,IN,2023-02-02 21:45:50,25.5198,90.2201,13.58,60,4,1.67
310,Pokaran,IN,2023-02-02 21:45:51,26.9167,71.9167,15.87,26,0,2.17
311,Huanren,CN,2023-02-02 21:45:51,41.2647,125.3667,-13.37,86,100,0.8
312,Zomin,UZ,2023-02-02 21:45:51,39.9606,68.3958,3.89,69,42,2.3
313,Shieli,KZ,2023-02-02 21:45:52,44.1667,66.75,2.42,96,100,6.08
314,Turayf,SA,2023-02-02 21:45:52,31.6725,38.6637,5.14,81,0,4.12
315,Ocampo,MX,2023-02-02 21:45:52,21.65,-101.5,21.74,19,90,5.68
316,Malko Tarnovo,BG,2023-02-02 21:45:53,41.9833,27.5333,1.5,75,82,2.18
317,Rozhyshche,UA,2023-02-02 21:45:53,50.9154,25.2691,2.29,95,100,6.9
318,Rundu,NA,2023-02-02 21:45:54,-17.9333,19.7667,19.58,94,99,3.06
319,Te Anau,NZ,2023-02-02 21:45:54,-45.4167,167.7167,19.55,88,68,2.02
320,Piacabucu,BR,2023-02-02 21:45:54,-10.4056,-36.4344,26.28,78,88,4.35
321,Qarayeri,AZ,2023-02-02 21:45:55,40.7886,46.3066,3.49,87,75,5.14
322,San Nicolas,PH,2023-02-02 21:45:55,18.1725,120.5953,21.95,88,20,0.51
323,Leo,BF,2023-02-02 21:46:55,11.1,-2.1,26.81,16,6,3.26
324,Zabaykalsk,RU,2023-02-02 21:46:56,49.6333,117.3167,-22.03,99,98,2.8
325,Channel-Port Aux Basques,CA,2023-02-02 21:45:27,47.5702,-59.1367,-4.51,66,100,8.97
326,Poya,NC,2023-02-02 21:46:56,-21.35,165.15,28.26,67,99,2.42
327,Paciran,ID,2023-02-02 21:46:57,-6.8767,112.3761,24.42,90,100,3.28
328,Sheridan,US,2023-02-02 21:46:57,44.8333,-106.9173,-0.3,80,40,0.89
329,Isabela,PH,2023-02-02 21:46:58,6.7085,121.9711,24.03,83,98,0.35
330,Rosarito,MX,2023-02-02 21:46:58,32.3333,-117.0333,22.57,46,100,3.07
331,Padang,ID,2023-02-02 21:46:58,-0.9492,100.3543,24.49,84,100,1.81
332,Hambantota,LK,2023-02-02 21:46:59,6.1241,81.1185,24.19,100,75,4.12
333,Lompoc,US,2023-02-02 21:43:36,34.6391,-120.4579,20.47,33,75,7.72
334,Krasnovishersk,RU,2023-02-02 21:46:59,60.4078,57.082,-11.77,98,98,1.25
335,Oktyabrskiy,RU,2023-02-02 21:47:00,54.4815,53.471,-15.14,93,74,1.82
336,Qasigiannguit,GL,2023-02-02 21:47:00,68.8193,-51.1922,-13.86,91,100,4.06
337,Torbay,CA,2023-02-02 21:44:15,47.6666,-52.7314,-8.24,76,20,5.14
338,Florianopolis,BR,2023-02-02 21:42:05,-27.6146,-48.5012,24.79,90,75,3.09
339,Bubaque,GW,2023-02-02 21:47:01,11.2833,-15.8333,25.04,70,60,6.3
340,George,ZA,2023-02-02 21:47:00,-33.963,22.4617,17.75,88,75,1.54
341,Henties Bay,NA,2023-02-02 21:47:01,-22.116,14.2845,17.71,88,85,1.86
342,Tuatapere,NZ,2023-02-02 21:47:02,-46.1333,167.6833,23.12,68,42,0.22
343,Brownsville,US,2023-02-02 21:47:02,25.9018,-97.4975,10.05,83,100,7.2
344,Oschatz,DE,2023-02-02 21:47:02,51.3,13.1167,3.46,86,100,4.64
345,Inongo,CD,2023-02-02 21:47:03,-1.95,18.2667,23.11,82,56,2.5
346,Koumac,NC,2023-02-02 21:47:03,-20.5667,164.2833,28.55,59,99,1.58
347,Igurubi,TZ,2023-02-02 21:47:04,-4.0,33.7,19.01,92,75,3.7
348,Roald,NO,2023-02-02 21:47:04,62.5833,6.1333,3.2,60,0,6.69
349,Adrar,MR,2023-02-02 21:47:04,20.5022,-10.0711,15.77,15,31,5.45
350,El Carmen,CO,2023-02-02 21:47:05,8.5106,-73.4478,25.35,52,18,2.59
351,Rudnichnyy,RU,2023-02-02 21:47:05,59.617,52.4703,-13.02,97,98,2.03
352,Bandarbeyla,SO,2023-02-02 21:43:30,9.4942,50.8122,23.7,69,6,6.89
353,Pandan,PH,2023-02-02 21:47:06,14.0453,124.1694,25.33,86,27,6.7
354,Port Blair,IN,2023-02-02 21:44:37,11.6667,92.75,25.04,80,31,2.7
355,Lensk,RU,2023-02-02 21:47:08,60.7253,114.9278,-14.63,94,100,4.6
356,Prado,BR,2023-02-02 21:40:06,-17.3411,-39.2208,25.15,82,0,3.65
357,Lodwar,KE,2023-02-02 21:47:09,3.1191,35.5973,29.24,32,100,4.2
358,Dwarka,IN,2023-02-02 21:47:10,22.2394,68.9678,20.28,49,21,3.98
359,Kemi,FI,2023-02-02 21:47:10,65.8596,24.8228,-12.13,85,0,2.06
360,Half Moon Bay,US,2023-02-02 21:47:11,37.4636,-122.4286,18.22,52,0,2.06
361,Road Town,VG,2023-02-02 21:47:11,18.4167,-64.6167,26.02,78,40,3.6
362,Kirakira,SB,2023-02-02 21:47:11,-10.4544,161.9205,28.61,74,69,1.13
363,Kyren,RU,2023-02-02 21:47:12,51.6828,102.1408,-17.19,83,21,0.71
364,Kalmunai,LK,2023-02-02 21:47:12,7.4167,81.8167,24.35,91,97,2.2
365,Broken Hill,AU,2023-02-02 21:47:13,-31.95,141.4333,15.35,42,2,8.97
366,Abu Zabad,SD,2023-02-02 21:47:13,12.35,29.25,18.73,19,35,6.7
367,Bonavista,CA,2023-02-02 21:42:07,48.6499,-53.1147,-7.74,72,92,6.75
368,Riohacha,CO,2023-02-02 21:47:14,11.5444,-72.9072,32.06,31,0,7.2
369,Rassvet,RU,2023-02-02 21:47:15,46.8333,40.75,-0.06,74,31,1.96
370,Cururupu,BR,2023-02-02 21:48:15,-1.8283,-44.8683,22.64,98,88,1.34
371,Yerbogachen,RU,2023-02-02 21:45:38,61.2767,108.0108,-15.07,94,100,4.05
372,Faanui,PF,2023-02-02 21:44:12,-16.4833,-151.75,27.13,78,24,8.14
373,Mkushi,ZM,2023-02-02 21:48:16,-13.6202,29.3939,18.13,96,100,1.62
374,Tocache,PE,2023-02-02 21:48:16,-8.1842,-76.5125,23.82,96,99,0.38
375,Tarata,BO,2023-02-02 21:48:17,-17.6167,-66.0167,17.82,50,87,4.13
376,Ostrovnoy,RU,2023-02-02 21:48:17,68.0531,39.5131,-5.86,88,100,2.29
377,Marathon,US,2023-02-02 21:48:17,44.9,-89.7668,-9.26,41,0,7.72
378,Mahebourg,MU,2023-02-02 21:45:56,-20.4081,57.7,25.7,88,40,1.54
379,Logan,US,2023-02-02 21:47:58,41.7355,-111.8344,-0.45,58,9,0.51
380,Anjozorobe,MG,2023-02-02 21:48:18,-18.4,47.8667,16.31,90,99,3.96
381,Gao,ML,2023-02-02 21:48:19,16.6362,1.637,24.56,12,31,3.88
382,Hermon,US,2023-02-02 21:48:20,44.8101,-68.9134,-0.85,60,100,3.09
383,Olinda,BR,2023-02-02 21:48:20,-8.0089,-34.8553,27.85,69,75,4.12
384,Vanimo,PG,2023-02-02 21:48:21,-2.6741,141.3028,25.94,80,100,1.1
385,Biak,ID,2023-02-02 21:44:11,-0.9131,122.8766,24.47,78,99,1.64
386,Palmer,US,2023-02-02 21:48:21,42.1584,-72.3287,2.65,46,0,2.24
387,Constitucion,CL,2023-02-02 21:45:57,-35.3333,-72.4167,21.78,55,2,8.06
388,Tupik,RU,2023-02-02 21:48:22,54.4253,119.9327,-33.02,99,86,0.88
389,Kannauj,IN,2023-02-02 21:48:22,27.0546,79.922,11.57,54,0,3.28
390,Victor Harbor,AU,2023-02-02 21:48:23,-35.5667,138.6167,13.33,78,99,10.33
391,Las Vegas,US,2023-02-02 21:45:26,36.175,-115.1372,15.69,25,0,3.09
392,Oranjemund,NA,2023-02-02 21:48:24,-28.55,16.4333,16.5,89,0,7.03
393,Sladkovo,RU,2023-02-02 21:48:24,55.5284,70.3385,-15.04,95,93,0.51
394,Viedma,AR,2023-02-02 21:48:25,-40.8135,-62.9967,25.14,41,75,8.26
395,Taoudenni,ML,2023-02-02 21:45:50,22.6783,-3.9836,14.2,14,22,4.76
396,Grand-Lahou,CI,2023-02-02 21:48:25,5.1367,-5.0242,26.21,87,6,3.29
397,Balabac,PH,2023-02-02 21:48:26,7.9868,117.0645,26.72,84,86,6.93
398,Berlevag,NO,2023-02-02 21:48:26,70.8578,29.0864,-4.03,93,100,6.69
399,Robstown,US,2023-02-02 21:48:27,27.7903,-97.6689,9.1,81,100,8.23
400,Vestmannaeyjar,IS,2023-02-02 21:48:27,63.4427,-20.2734,3.61,66,100,13.81
401,Nador,MA,2023-02-02 21:48:28,35.174,-2.9287,12.14,100,75,2.06
402,Faya,SA,2023-02-02 21:44:37,18.3851,42.4509,12.06,59,0,0.96
403,Grand Baie,MU,2023-02-02 21:48:28,-20.0182,57.5802,25.81,81,2,0.45
404,Deputatskiy,RU,2023-02-02 21:48:29,69.3,139.9,-31.2,99,99,1.48
405,Flin Flon,CA,2023-02-02 21:48:29,54.7682,-101.865,-25.09,53,20,4.12
406,Qurayyat,SA,2023-02-02 21:48:29,31.3318,37.3428,8.1,66,0,4.12
407,Mazabuka,ZM,2023-02-02 21:48:30,-15.856,27.748,18.64,96,64,1.97
408,Ibipeba,BR,2023-02-02 21:48:30,-11.6408,-42.0111,24.82,57,100,1.95
409,Caramay,PH,2023-02-02 21:48:31,10.1815,119.236,25.0,88,99,3.05
410,Ilulissat,GL,2023-02-02 21:48:31,69.2167,-51.1,-13.99,61,75,2.57
411,Kutum,SD,2023-02-02 21:48:32,14.2,24.6667,14.75,26,76,3.77
412,Humaita,BR,2023-02-02 21:48:32,-7.5061,-63.0208,25.93,90,65,0.42
413,High Level,CA,2023-02-02 21:43:56,58.5169,-117.136,-21.94,71,100,7.2
414,Mizdah,LY,2023-02-02 21:48:33,31.4451,12.9801,9.73,56,99,3.9
415,Makakilo City,US,2023-02-02 21:49:33,21.3469,-158.0858,26.66,67,0,3.6
416,Pathein,MM,2023-02-02 21:49:34,16.7833,94.7333,21.04,83,11,2.16
417,Pacific Grove,US,2023-02-02 21:45:00,36.6177,-121.9166,16.61,51,0,3.58
418,Hammonton,US,2023-02-02 21:49:34,39.6365,-74.8024,4.04,52,94,3.32
419,Gushikawa,JP,2023-02-02 21:49:35,26.3544,127.8686,16.57,93,0,0.0
420,Beyneu,KZ,2023-02-02 21:49:35,45.3167,55.2,-0.5,79,3,3.56
421,Bam,IR,2023-02-02 21:44:48,29.106,58.357,13.54,63,16,2.52
422,Hovd,MN,2023-02-02 21:49:36,48.0056,91.6419,-19.04,85,5,0.44
423,Ixtapa,MX,2023-02-02 21:44:10,20.7,-105.2,25.13,65,20,4.12
424,Purwokerto,ID,2023-02-02 21:49:36,-7.4214,109.2344,23.2,94,97,1.18
425,Funadhoo,MV,2023-02-02 21:49:37,6.15,73.2667,26.57,76,100,4.26
426,Khatanga,RU,2023-02-02 21:44:38,71.9667,102.5,-36.13,100,53,0.76
427,Ambanja,MG,2023-02-02 21:49:37,-13.6833,48.45,24.11,92,100,1.46
428,Khani,GE,2023-02-02 21:46:07,41.9563,42.9566,-1.24,97,100,1.05
429,Praxedis Guerrero,MX,2023-02-02 21:49:38,31.3667,-106.0167,14.7,25,0,4.5
430,Kuito,AO,2023-02-02 21:49:38,-12.3833,16.9333,15.9,92,100,0.22
431,Asfi,MA,2023-02-02 21:49:38,32.2994,-9.2372,11.28,65,0,7.19
432,Butembo,CD,2023-02-02 21:49:39,0.15,29.2833,16.19,64,52,1.2
433,Osmena,PH,2023-02-02 21:49:39,10.5208,119.9258,26.31,85,97,8.83
434,Omaruru,NA,2023-02-02 21:49:40,-21.4333,15.9333,23.98,48,100,0.32
435,Mnogovershinnyy,RU,2023-02-02 21:49:40,53.9353,139.9242,-30.29,97,57,2.02
436,Badiraguato,MX,2023-02-02 21:49:40,25.3667,-107.5167,25.95,25,41,1.97
437,Khabary,RU,2023-02-02 21:49:41,53.6259,79.5345,-17.89,89,99,2.05
438,Saint-Francois,FR,2023-02-02 21:49:41,46.4154,3.9054,5.69,83,100,0.0
439,Brigantine,US,2023-02-02 21:49:42,39.4101,-74.3646,3.89,51,0,4.12
440,Atbasar,KZ,2023-02-02 21:49:42,51.8,68.3333,-19.73,85,30,3.44
441,Khanpur,PK,2023-02-02 21:49:42,28.6453,70.6567,15.33,32,0,1.4
442,Cam Ranh,VN,2023-02-02 21:49:43,11.9214,109.1591,23.98,88,75,5.14
443,Celestun,MX,2023-02-02 21:49:43,20.8667,-90.4,25.21,77,63,5.03
444,Saldanha,ZA,2023-02-02 21:48:38,-33.0117,17.9442,16.03,85,0,8.26
445,Antsohihy,MG,2023-02-02 21:49:44,-14.8796,47.9875,23.55,93,98,1.55
446,Carballo,ES,2023-02-02 21:49:44,43.213,-8.691,8.68,89,0,1.52
447,Dicabisagan,PH,2023-02-02 21:49:44,17.0818,122.4157,23.89,86,94,2.44
448,Ugoofaaru,MV,2023-02-02 21:49:45,5.6667,73.0,26.45,75,100,4.47
449,Gua Musang,MY,2023-02-02 21:49:45,4.8823,101.9644,22.2,99,95,0.44
450,Nome,US,2023-02-02 21:49:45,64.5011,-165.4064,-11.96,92,75,1.54
451,Nyurba,RU,2023-02-02 21:49:46,63.2842,118.3319,-28.94,98,100,1.1
452,Yei,SS,2023-02-02 21:49:46,4.095,30.6779,23.13,42,4,0.82
453,Charcas,MX,2023-02-02 21:49:47,23.1333,-101.1167,23.72,15,28,5.81
454,Chapais,CA,2023-02-02 21:49:47,49.7834,-74.8492,-12.12,94,100,6.56
455,Richards Bay,ZA,2023-02-02 21:49:47,-28.783,32.0377,23.49,91,100,1.71
456,Kuruman,ZA,2023-02-02 21:49:48,-27.4524,23.4325,19.44,72,48,3.04
457,Atlantic City,US,2023-02-02 21:49:48,39.3643,-74.4229,3.88,48,0,4.12
458,Saint-Augustin,CA,2023-02-02 21:49:48,51.226,-58.6502,-19.86,95,73,2.19
459,Nioro,GM,2023-02-02 21:49:49,13.35,-15.75,25.78,22,62,3.54
460,College,US,2023-02-02 21:49:49,64.8569,-147.8028,-10.79,85,100,1.54
461,Leningradskiy,RU,2023-02-02 21:50:50,69.3833,178.4167,-30.27,100,100,2.39
462,Deoria,IN,2023-02-02 21:50:50,26.5047,83.7872,10.14,67,0,2.32
463,Kayerkan,RU,2023-02-02 21:50:50,69.3497,87.7602,-10.82,92,100,3.07
464,Damaturu,NG,2023-02-02 21:50:51,11.747,11.9608,21.08,23,95,4.01
465,Katsuura,JP,2023-02-02 21:50:51,35.1333,140.3,4.44,93,100,7.08
466,Pevek,RU,2023-02-02 21:50:52,69.7008,170.3133,-25.81,100,68,1.26
467,Mangaratiba,BR,2023-02-02 21:50:52,-22.9597,-44.0406,29.48,86,33,1.97
468,Murgab,TM,2023-02-02 21:50:52,37.4966,61.9714,5.93,87,1,4.12
469,Doctor Juan Leon Mallorquin,PY,2023-02-02 21:50:53,-25.4,-55.2667,29.85,73,46,0.96
470,Ancud,CL,2023-02-02 21:50:53,-41.8697,-73.8203,17.96,73,13,2.56
471,Mizan Teferi,ET,2023-02-02 21:50:54,6.9833,35.5833,19.78,47,78,0.82
472,Denpasar,ID,2023-02-02 21:46:34,-8.65,115.2167,25.81,94,40,2.06
473,Porto Novo,BJ,2023-02-02 21:50:55,6.4965,2.6036,28.9,76,2,2.98
474,Hellin,ES,2023-02-02 21:50:55,38.5106,-1.701,6.07,48,0,1.25
475,Gobabis,NA,2023-02-02 21:50:55,-22.45,18.9667,22.14,69,97,3.63
476,Reinosa,ES,2023-02-02 21:50:56,42.9996,-4.138,-0.86,72,0,0.82
477,Abashiri,JP,2023-02-02 21:50:56,44.0213,144.2697,-11.31,92,100,0.73
478,Puerto Lopez,CO,2023-02-02 21:50:56,4.0845,-72.956,33.98,23,10,3.96
479,Elk,PL,2023-02-02 21:50:57,53.8282,22.3647,-1.25,87,35,5.31
480,Adelaide,AU,2023-02-02 21:50:28,-34.9333,138.6,16.23,57,40,11.32
481,Kupang,ID,2023-02-02 21:50:57,-10.1667,123.5833,25.32,100,100,2.57
482,Poum,NC,2023-02-02 21:50:58,-20.2333,164.0167,28.03,69,100,8.52
483,Dalvik,IS,2023-02-02 21:50:58,65.9702,-18.5286,1.96,92,100,2.24
484,Udachnyy,RU,2023-02-02 21:50:59,66.4167,112.4,-29.2,74,100,1.45
485,Voi,KE,2023-02-02 21:50:59,-3.3945,38.563,22.24,84,66,1.37
486,Nara,JP,2023-02-02 21:48:34,34.6851,135.8049,1.39,62,98,0.49
487,Ilongero,TZ,2023-02-02 21:50:59,-4.6667,34.8667,15.09,90,94,0.64
488,Inhambane,MZ,2023-02-02 21:51:00,-23.865,35.3833,24.48,76,7,3.97
489,Lusambo,CD,2023-02-02 21:51:00,-4.9667,23.45,20.97,94,46,0.7
490,Tsabong,BW,2023-02-02 21:51:01,-26.0217,22.401,24.43,65,81,5.41
491,Olesno,PL,2023-02-02 21:51:01,50.877,18.4209,0.61,88,60,4.69
492,La Ronge,CA,2023-02-02 21:51:02,55.1001,-105.2842,-22.86,41,40,2.06
493,Kahului,US,2023-02-02 21:51:02,20.8947,-156.47,28.32,75,20,4.92
494,Uglovskoye,RU,2023-02-02 21:51:03,51.3557,80.1942,-18.35,99,92,0.61
495,Donskoye,RU,2023-02-02 21:51:04,45.4552,41.9741,-1.93,89,99,1.85
496,Mangrol,IN,2023-02-02 21:51:04,21.1167,70.1167,20.85,41,55,4.68
497,Klyuchi,RU,2023-02-02 21:51:05,52.2667,79.1667,-21.34,100,69,1.63
498,Santa Isabel Do Rio Negro,BR,2023-02-02 21:51:05,-0.4139,-65.0192,27.79,69,99,0.72
499,Winnemucca,US,2023-02-02 21:46:10,40.973,-117.7357,4.88,51,0,1.69
500,Praia Da Vitoria,PT,2023-02-02 21:51:06,38.7333,-27.0667,15.14,88,40,8.22
501,Aswan,EG,2023-02-02 21:51:06,24.0934,32.907,13.61,38,0,2.57
502,Vostok,RU,2023-02-02 21:51:07,46.4856,135.8833,-24.24,99,100,1.6
503,Fukue,JP,2023-02-02 21:51:07,32.6881,128.8419,9.62,61,91,5.67
504,Itarema,BR,2023-02-02 21:50:48,-2.9248,-39.9167,26.46,80,100,5.87
505,Manta,EC,2023-02-02 21:50:16,-0.95,-80.7333,28.88,79,75,5.66
506,Umea,SE,2023-02-02 21:50:57,63.8284,20.2597,-10.61,85,0,1.03
507,Mokhsogollokh,RU,2023-02-02 21:52:08,61.4681,128.9203,-29.99,99,100,1.34
508,Shentala,RU,2023-02-02 21:52:08,54.45,51.4833,-7.08,96,100,2.19
509,Namasuba,UG,2023-02-02 21:52:09,0.6894,32.4214,18.28,61,54,0.75
510,Winkler,CA,2023-02-02 21:52:09,49.1817,-97.941,-23.88,58,6,3.6
511,Roswell,US,2023-02-02 21:52:09,34.0232,-84.3616,9.72,94,100,3.09
512,Chekhov,RU,2023-02-02 21:48:23,55.1431,37.4711,-1.03,96,99,3.05
513,Manadhoo,MV,2023-02-02 21:52:10,5.7667,73.3833,26.5,77,100,4.82
514,Kastamonu,TR,2023-02-02 21:52:11,41.5,33.6667,-4.64,94,53,1.13
515,Sawakin,SD,2023-02-02 21:52:11,19.1059,37.3321,21.71,58,22,4.08
516,Dawson Creek,CA,2023-02-02 21:52:12,55.7666,-120.2362,-15.2,78,0,3.09
517,Sao Jose Da Coroa Grande,BR,2023-02-02 21:52:13,-8.8978,-35.1478,26.39,76,28,4.07
518,Lorengau,PG,2023-02-02 21:52:13,-2.0226,147.2712,27.66,76,77,0.86
519,Tiznit,MA,2023-02-02 21:52:14,29.5833,-9.5,10.17,49,0,1.15
520,Usinsk,RU,2023-02-02 21:52:14,65.9939,57.5281,-5.95,95,100,6.57
521,Krasnoborsk,RU,2023-02-02 21:52:15,61.5598,45.934,-4.89,96,100,1.99
522,Cape Coast,GH,2023-02-02 21:52:15,5.1053,-1.2466,26.51,87,21,3.1
523,Matagami,CA,2023-02-02 21:47:46,49.7502,-77.6328,-21.94,64,20,8.75
524,Angoram,PG,2023-02-02 21:52:16,-4.0625,144.0661,25.4,82,100,0.33
525,Basco,PH,2023-02-02 21:52:16,20.4487,121.9702,23.56,79,88,5.91
526,Port Lincoln,AU,2023-02-02 21:52:17,-34.7333,135.8667,14.99,57,100,10.61
527,Pangnirtung,CA,2023-02-02 21:52:17,66.1451,-65.7125,-28.0,69,75,1.54
528,Klaksvik,FO,2023-02-02 21:52:17,62.2266,-6.589,5.51,87,100,16.11
529,Saint-Pierre,RE,2023-02-02 21:52:18,-21.3393,55.4781,24.82,94,75,4.63
530,Akhmim,EG,2023-02-02 21:52:18,26.5622,31.745,11.11,46,1,2.96
531,Byron Bay,AU,2023-02-02 21:52:18,-28.65,153.6167,26.51,82,17,1.59
532,Jiayuguan,CN,2023-02-02 21:52:19,39.8167,98.3,-6.52,43,11,1.11
533,Sjovegan,NO,2023-02-02 21:52:19,68.8726,17.8474,-11.03,93,59,2.96
534,Paita,PE,2023-02-02 21:52:20,-5.0892,-81.1144,25.74,71,60,6.37
535,Avesta,SE,2023-02-02 21:52:20,60.1455,16.1679,-8.67,95,13,1.14
536,Normandin,CA,2023-02-02 21:52:20,48.8333,-72.5321,-6.83,73,100,7.72
537,Padilla,CO,2023-02-02 21:52:21,3.2204,-76.3139,30.76,62,46,0.79
538,Port-Cartier,CA,2023-02-02 21:52:22,50.0334,-66.8654,-9.58,90,100,2.23
539,Zunyi,CN,2023-02-02 21:52:22,27.6867,106.9072,5.83,87,100,1.06
540,Nelson Bay,AU,2023-02-02 21:52:22,-32.7167,152.15,26.73,57,0,1.79
541,Kassala,SD,2023-02-02 21:52:23,15.451,36.4,20.8,57,8,4.24
542,Port Arthur,CN,2023-02-02 21:52:23,38.8,121.2667,-4.37,50,50,2.31
543,Jiaojiang,CN,2023-02-02 21:52:24,28.6803,121.4428,7.22,82,100,2.58
544,Gamba,GA,2023-02-02 21:52:24,-2.65,10.0,26.19,87,91,2.81
545,Boa Vista,BR,2023-02-02 21:52:24,2.8197,-60.6733,31.99,45,40,6.69
546,Iqaluit,CA,2023-02-02 21:52:25,63.7506,-68.5145,-37.15,67,20,1.03
547,Aktash,RU,2023-02-02 21:52:25,50.3,87.7333,-21.54,87,4,2.19
548,Kofele,ET,2023-02-02 21:52:26,7.0667,38.7833,11.26,42,100,2.67
549,Gazojak,TM,2023-02-02 21:53:26,41.1875,61.4036,1.97,87,28,2.52
550,Yingcheng,CN,2023-02-02 21:53:27,30.95,113.55,1.41,83,100,1.68
551,Sisimiut,GL,2023-02-02 21:53:27,66.9395,-53.6735,-11.13,81,100,10.5
552,Yima,CN,2023-02-02 21:53:27,34.7381,111.8839,-2.55,72,53,0.81
553,Russell,US,2023-02-02 21:53:00,32.3502,-85.1999,12.6,94,100,2.06
554,Kota Kinabalu,MY,2023-02-02 21:53:28,5.9749,116.0724,23.99,94,20,1.03
555,Khor,RU,2023-02-02 21:53:28,47.8861,134.9464,-30.94,100,21,1.79
556,Wodonga,AU,2023-02-02 21:53:29,-36.1167,146.8833,11.65,100,13,4.65
557,Baruun-Urt,MN,2023-02-02 21:53:29,46.6806,113.2792,-19.93,84,14,2.93
558,Beloha,MG,2023-02-02 21:53:30,-25.1667,45.05,21.83,84,60,5.01
559,Daru,PG,2023-02-02 21:53:30,-9.0763,143.2092,24.61,94,100,4.3
560,Dangriga,BZ,2023-02-02 21:53:30,16.9692,-88.2321,26.32,74,26,4.08
561,Pingliang,CN,2023-02-02 21:53:31,35.5392,106.6861,-1.15,48,54,0.43
562,Cartagena Del Chaira,CO,2023-02-02 21:53:31,1.3349,-74.8429,34.69,22,10,2.36
563,Yachiyo,JP,2023-02-02 21:53:32,35.7294,140.0985,5.45,50,97,3.1
564,Mareeba,AU,2023-02-02 21:53:32,-17.0,145.4333,25.4,93,88,1.54
565,Deep River,CA,2023-02-02 21:53:32,46.1001,-77.4995,-1.14,88,100,6.71
566,Baykit,RU,2023-02-02 21:53:33,61.67,96.37,-22.26,100,93,1.16
